sgd_id,systematic_name,id
S000001895,YFL001W,ID=cds1765
S000004920,YMR304W,ID=cds4470
S000004923,YMR306W,ID=cds4472
S000000569,YCL064C,ID=cds507
S000001897,YFR001W,ID=cds1766
S000000568,YCL063W,ID=cds508
S000001898,YFR002W,ID=cds1767
S000004930,YMR313C,ID=cds4479
S000000574,YCL069W,ID=cds503
S000000573,YCL068C,ID=cds504
S000000572,YCL067C,ID=cds505
S000000571,YCL066W,ID=cds506
S000000517,YCL011C,ID=cds556
S000001848,YFL046W,ID=cds1719
S000001849,YFL045C,ID=cds1720
S000001844,YFL050C,ID=cds1715
S000000511,YCL005W,ID=cds561
S000001845,YFL049W,ID=cds1716
S000000510,YCL004W,ID=cds562
S000001846,YFL048C,ID=cds1717
S000001847,YFL047W,ID=cds1718
S000000516,YCL010C,ID=cds557
S000001840,YFL054C,ID=cds1711
S000000515,YCL009C,ID=cds558
S000001841,YFL053W,ID=cds1712
S000000514,YCL008C,ID=cds559
S000001842,YFL052W,ID=cds1713
S000001843,YFL051C,ID=cds1714
S000001850,YFL044C,ID=cds1721
S000000508,YCL002C,ID=cds563
S000000507,YCL001W,ID=cds564
S000000506,YBR302C,ID=cds501
S000001839,YFL055W,ID=cds1710
S000000501,YBR297W,ID=cds496
S000001833,YFL061W,ID=cds1706
S000000500,YBR296C,ID=cds494
S000001834,YFL060C,ID=cds1707
S000001835,YFL059W,ID=cds1708
S000001836,YFL058W,ID=cds1709
S000000505,YBR301W,ID=cds500
S000001830,YFL064C,ID=cds1704
S000000503,YBR299W,ID=cds499
S000000502,YBR298C,ID=cds497
S000001832,YFL062W,ID=cds1705
S000000539,YCL034W,ID=cds536
S000000534,YCL029C,ID=cds541
S000001866,YFL028C,ID=cds1737
S000000533,YCL028W,ID=cds542
S000001867,YFL027C,ID=cds1738
S000000532,YCL027W,ID=cds543
S000001868,YFL026W,ID=cds1739
S000001869,YFL025C,ID=cds1740
S000000538,YCL033C,ID=cds537
S000000537,YCL032W,ID=cds538
S000001863,YFL031W,ID=cds1734
S000000536,YCL031C,ID=cds539
S000001864,YFL030W,ID=cds1735
S000000535,YCL030C,ID=cds540
S000001865,YFL029C,ID=cds1736
S000001870,YFL024C,ID=cds1741
S000001871,YFL023W,ID=cds1742
S000001872,YFL022C,ID=cds1743
S000000541,YCL036W,ID=cds534
S000000540,YCL035C,ID=cds535
S000000529,YCL024W,ID=cds547
S000001859,YFL034C-B,ID=cds1730
S000000523,YCL018W,ID=cds551
S000001855,YFL039C,ID=cds1726
S000000522,YCL017C,ID=cds552
S000001856,YFL038C,ID=cds1727
S000000521,YCL016C,ID=cds553
S000001857,YFL037W,ID=cds1728
S000000520,YCL014W,ID=cds554
S000001858,YFL036W,ID=cds1729
S000001852,YFL042C,ID=cds1722
S000000525,YCL020W,ID=cds550
S000001853,YFL041W,ID=cds1724
S000000524,YCL019W,ID=cds549
S000001854,YFL040W,ID=cds1725
S000001860,YFL034W,ID=cds1732
S000001861,YFL033C,ID=cds1733
S000000530,YCL025C,ID=cds546
S000002339,YDL180W,ID=cds727
S000001008,YHL016C,ID=cds2387
S000001009,YHL017W,ID=cds2386
S000003667,YJL131C,ID=cds2931
S000004998,YNL053W,ID=cds4762
S000002335,YDL176W,ID=cds731
S000001004,YHL012W,ID=cds2392
S000003666,YJL130C,ID=cds2932
S000004997,YNL052W,ID=cds4763
S000002336,YDL177C,ID=cds730
S000001005,YHL013C,ID=cds2391
S000003669,YJL133W,ID=cds2929
S000002337,YDL178W,ID=cds729
S000001006,YHL014C,ID=cds2390
S000003668,YJL132W,ID=cds2930
S000004999,YNL054W,ID=cds4761
S000002338,YDL179W,ID=cds728
S000001007,YHL015W,ID=cds2389
S000003674,YJL138C,ID=cds2923
S000002342,YDL183C,ID=cds724
S000001011,YHL019C,ID=cds2384
S000003673,YJL137C,ID=cds2924
S000002343,YDL184C,ID=cds723
S000001012,YHL020C,ID=cds2383
S000003676,YJL140W,ID=cds2921
S000002344,YDL185W,ID=cds722
S000001013,YHL021C,ID=cds2382
S000003675,YJL139C,ID=cds2922
S000002345,YDL186W,ID=cds721
S000001014,YHL022C,ID=cds2381
S000003670,YJL134W,ID=cds2927
S000003672,YJL136C,ID=cds2926
S000002340,YDL181W,ID=cds726
S000002341,YDL182W,ID=cds725
S000001010,YHL018W,ID=cds2385
S000002328,YDL169C,ID=cds737
S000003659,YJL123C,ID=cds2940
S000002329,YDL170W,ID=cds736
S000004987,YNL042W,ID=cds4773
S000002324,YDL165W,ID=cds741
S000004986,YNL041C,ID=cds4774
S000002325,YDL166C,ID=cds740
S000003658,YJL122W,ID=cds2941
S000004989,YNL044W,ID=cds4771
S000002326,YDL167C,ID=cds739
S000003657,YJL121C,ID=cds2942
S000002327,YDL168W,ID=cds738
S000003663,YJL127C,ID=cds2936
S000004994,YNL049C,ID=cds4766
S000001000,YHL008C,ID=cds2398
S000003662,YJL126W,ID=cds2937
S000004993,YNL048W,ID=cds4767
S000002332,YDL173W,ID=cds734
S000001001,YHL009C,ID=cds2395
S000003665,YJL129C,ID=cds2933
S000004996,YNL051W,ID=cds4764
S000002333,YDL174C,ID=cds733
S000001002,YHL010C,ID=cds2394
S000003664,YJL128C,ID=cds2934
S000004995,YNL050C,ID=cds4765
S000002334,YDL175C,ID=cds732
S000001003,YHL011C,ID=cds2393
S000004990,YNL045W,ID=cds4770
S000003661,YJL125C,ID=cds2938
S000004992,YNL047C,ID=cds4768
S000003660,YJL124C,ID=cds2939
S000004991,YNL046W,ID=cds4769
S000002330,YDL171C,ID=cds735
S000003689,YJL153C,ID=cds2911
S000002357,YDL198C,ID=cds711
S000001026,YHL034C,ID=cds2369
S000002358,YDL199C,ID=cds710
S000001027,YHL035C,ID=cds2368
S000002359,YDL200C,ID=cds709
S000001028,YHL036W,ID=cds2367
S000003696,YJL160C,ID=cds2904
S000002364,YDL205C,ID=cds704
S000003695,YJL159W,ID=cds2905
S000002365,YDL206W,ID=cds703
S000001034,YHL042W,ID=cds2363
S000003698,YJL162C,ID=cds2902
S000002366,YDL207W,ID=cds702
S000001035,YHL043W,ID=cds2362
S000003697,YJL161W,ID=cds2903
S000002367,YDL208W,ID=cds701
S000001036,YHL044W,ID=cds2361
S000003692,YJL156C,ID=cds2908
S000002360,YDL201W,ID=cds708
S000003691,YJL155C,ID=cds2909
S000002361,YDL202W,ID=cds707
S000001030,YHL038C,ID=cds2366
S000003694,YJL158C,ID=cds2906
S000002362,YDL203C,ID=cds706
S000001031,YHL039W,ID=cds2365
S000003693,YJL157C,ID=cds2907
S000002363,YDL204W,ID=cds705
S000001032,YHL040C,ID=cds2364
S000003690,YJL154C,ID=cds2910
S000001019,YHL027W,ID=cds2376
S000001015,YHL023C,ID=cds2380
S000003677,YJL141C,ID=cds2920
S000002347,YDL188C,ID=cds720
S000001016,YHL024W,ID=cds2379
S000002348,YDL189W,ID=cds719
S000001017,YHL025W,ID=cds2378
S000003679,YJL143W,ID=cds2919
S000002349,YDL190C,ID=cds718
S000001018,YHL026C,ID=cds2377
S000003685,YJL149W,ID=cds2913
S000002353,YDL194W,ID=cds714
S000001022,YHL030W,ID=cds2373
S000003684,YJL148W,ID=cds2914
S000002354,YDL195W,ID=cds713
S000001023,YHL031C,ID=cds2372
S000003687,YJL151C,ID=cds2912
S000001024,YHL032C,ID=cds2371
S000002356,YDL197C,ID=cds712
S000001025,YHL033C,ID=cds2370
S000003681,YJL145W,ID=cds2917
S000003680,YJL144W,ID=cds2918
S000002350,YDL191W,ID=cds717
S000003683,YJL147C,ID=cds2915
S000002351,YDL192W,ID=cds716
S000001020,YHL028W,ID=cds2375
S000003682,YJL146W,ID=cds2916
S000002352,YDL193W,ID=cds715
S000001021,YHL029C,ID=cds2374
S000003627,YJL091C,ID=cds2970
S000003626,YJL090C,ID=cds2971
S000004957,YNL012W,ID=cds4801
S000003629,YJL093C,ID=cds2968
S000000598,YCR005C,ID=cds570
S000003628,YJL092W,ID=cds2969
S000004959,YNL014W,ID=cds4800
S000000597,YCR004C,ID=cds569
S000003623,YJL087C,ID=cds2974
S000004954,YNL009W,ID=cds4804
S000004953,YNL008C,ID=cds4805
S000003625,YJL089W,ID=cds2972
S000004956,YNL011C,ID=cds4802
S000003624,YJL088W,ID=cds2973
S000004955,YNL010W,ID=cds4803
S000003630,YJL094C,ID=cds2967
S000004961,YNL016W,ID=cds4798
S000004960,YNL015W,ID=cds4799
S000003632,YJL096W,ID=cds2965
S000004963,YNL018C,ID=cds4797
S000002300,YDL141W,ID=cds762
S000003631,YJL095W,ID=cds2966
S000002301,YDL142C,ID=cds761
S000003619,YJL083W,ID=cds2977
S000003616,YJL080C,ID=cds2980
S000004947,YNL002C,ID=cds4811
S000000589,YCL026C-A,ID=cds545
S000003615,YJL079C,ID=cds2981
S000004946,YNL001W,ID=cds4812
S000003618,YJL082W,ID=cds2978
S000004949,YNL004W,ID=cds4809
S000003617,YJL081C,ID=cds2979
S000004948,YNL003C,ID=cds4810
S000003612,YJL076W,ID=cds2986
S000004942,YMR323W,ID=cds4490
S000003614,YJL078C,ID=cds2982
S000003613,YJL077C,ID=cds2984
S000004944,YMR325W,ID=cds4491
S000004950,YNL005C,ID=cds4808
S000003621,YJL085W,ID=cds2975
S000004952,YNL007C,ID=cds4806
S000003620,YJL084C,ID=cds2976
S000004951,YNL006W,ID=cds4807
S000000596,YCR003W,ID=cds568
S000000595,YCR002C,ID=cds567
S000003649,YJL113W,ID=cds2948
S000003648,YJL112W,ID=cds2949
S000004979,YNL034W,ID=cds4781
S000002318,YDL159W,ID=cds747
S000002319,YDL160C,ID=cds745
S000003645,YJL109C,ID=cds2952
S000004976,YNL031C,ID=cds4784
S000002313,YDL154W,ID=cds751
S000003644,YJL108C,ID=cds2953
S000004975,YNL030W,ID=cds4785
S000002314,YDL155W,ID=cds750
S000003647,YJL111W,ID=cds2950
S000004978,YNL033W,ID=cds4782
S000002315,YDL156W,ID=cds749
S000003646,YJL110C,ID=cds2951
S000004977,YNL032W,ID=cds4783
S000002316,YDL157C,ID=cds748
S000003652,YJL116C,ID=cds2945
S000004983,YNL038W,ID=cds4777
S000002320,YDL161W,ID=cds743
S000003651,YJL115W,ID=cds2946
S000004982,YNL037C,ID=cds4778
S000003654,YJL118W,ID=cds2943
S000004985,YNL040W,ID=cds4775
S000003653,YJL117W,ID=cds2944
S000004984,YNL039W,ID=cds4776
S000002323,YDL164C,ID=cds742
S000003650,YJL114W,ID=cds2947
S000004981,YNL036W,ID=cds4779
S000004980,YNL035C,ID=cds4780
S000003638,YJL102W,ID=cds2959
S000004969,YNL024C,ID=cds4791
S000002306,YDL147W,ID=cds756
S000003637,YJL101C,ID=cds2960
S000004968,YNL023C,ID=cds4792
S000002307,YDL148C,ID=cds755
S000002308,YDL149W,ID=cds754
S000003639,YJL103C,ID=cds2958
S000002309,YDL150W,ID=cds753
S000003634,YJL098W,ID=cds2963
S000004965,YNL020C,ID=cds4795
S000002302,YDL143W,ID=cds760
S000003633,YJL097W,ID=cds2964
S000004964,YNL019C,ID=cds4796
S000002303,YDL144C,ID=cds759
S000003636,YJL100W,ID=cds2961
S000004967,YNL022C,ID=cds4793
S000002304,YDL145C,ID=cds758
S000003635,YJL099W,ID=cds2962
S000004966,YNL021W,ID=cds4794
S000002305,YDL146W,ID=cds757
S000003641,YJL105W,ID=cds2956
S000004972,YNL027W,ID=cds4787
S000003640,YJL104W,ID=cds2957
S000004971,YNL026W,ID=cds4788
S000003643,YJL107C,ID=cds2954
S000004974,YNL029C,ID=cds4786
S000003642,YJL106W,ID=cds2955
S000002312,YDL153C,ID=cds752
S000004970,YNL025C,ID=cds4789
S000004239,YLR249W,ID=cds3827
S000004238,YLR248W,ID=cds3826
S000005569,YOR043W,ID=cds5097
S000004246,YLR256W,ID=cds3832
S000005577,YOR051C,ID=cds5104
S000004248,YLR258W,ID=cds3835
S000004247,YLR257W,ID=cds3834
S000005578,YOR052C,ID=cds5105
S000005573,YOR047C,ID=cds5101
S000004241,YLR251W,ID=cds3829
S000005572,YOR046C,ID=cds5100
S000004244,YLR254C,ID=cds3831
S000005575,YOR049C,ID=cds5103
S000004243,YLR253W,ID=cds3830
S000005574,YOR048C,ID=cds5102
S000004240,YLR250W,ID=cds3828
S000005571,YOR045W,ID=cds5099
S000005570,YOR044W,ID=cds5098
S000004228,YLR238W,ID=cds3816
S000005559,YOR033C,ID=cds5087
S000004227,YLR237W,ID=cds3815
S000005558,YOR032C,ID=cds5085
S000004229,YLR239C,ID=cds3817
S000004235,YLR245C,ID=cds3823
S000005566,YOR040W,ID=cds5095
S000004234,YLR244C,ID=cds3822
S000005565,YOR039W,ID=cds5094
S000004237,YLR247C,ID=cds3825
S000005568,YOR042W,ID=cds5096
S000004236,YLR246W,ID=cds3824
S000004231,YLR241W,ID=cds3819
S000005562,YOR036W,ID=cds5091
S000004230,YLR240W,ID=cds3818
S000005561,YOR035C,ID=cds5090
S000004233,YLR243W,ID=cds3821
S000005564,YOR038C,ID=cds5093
S000004232,YLR242C,ID=cds3820
S000005563,YOR037W,ID=cds5092
S000005560,YOR034C,ID=cds5088
S000004268,YLR278C,ID=cds3856
S000005599,YOR073W,ID=cds5124
S000004267,YLR277C,ID=cds3855
S000004264,YLR274W,ID=cds3852
S000005595,YOR069W,ID=cds5119
S000004263,YLR273C,ID=cds3851
S000005594,YOR068C,ID=cds5120
S000004266,YLR276C,ID=cds3854
S000005597,YOR071C,ID=cds5122
S000004265,YLR275W,ID=cds3853
S000005596,YOR070C,ID=cds5121
S000004260,YLR270W,ID=cds3848
S000005591,YOR065W,ID=cds5116
S000005590,YOR064C,ID=cds5115
S000004262,YLR272C,ID=cds3850
S000005593,YOR067C,ID=cds5118
S000004261,YLR271W,ID=cds3849
S000005592,YOR066W,ID=cds5117
S000004249,YLR259C,ID=cds3836
S000004257,YLR267W,ID=cds3846
S000005588,YOR062C,ID=cds5113
S000004256,YLR266C,ID=cds3845
S000005587,YOR061W,ID=cds5112
S000004258,YLR268W,ID=cds3847
S000005589,YOR063W,ID=cds5114
S000004253,YLR263W,ID=cds3841
S000005584,YOR058C,ID=cds5109
S000004252,YLR262C,ID=cds3839
S000005583,YOR057W,ID=cds5108
S000004255,YLR265C,ID=cds3844
S000005586,YOR060C,ID=cds5111
S000004254,YLR264W,ID=cds3842
S000005585,YOR059C,ID=cds5110
S000005580,YOR054C,ID=cds5106
S000004251,YLR261C,ID=cds3838
S000005582,YOR056C,ID=cds5107
S000004250,YLR260W,ID=cds3837
S000005529,YOR003W,ID=cds5057
S000001169,YHR127W,ID=cds2538
S000005525,YOL165C,ID=cds4891
S000005528,YOR002W,ID=cds5056
S000005527,YOR001W,ID=cds5055
S000004202,YLR212C,ID=cds3793
S000005533,YOR007C,ID=cds5061
S000001176,YHR134W,ID=cds2545
S000004201,YLR211C,ID=cds3792
S000005532,YOR006C,ID=cds5060
S000001177,YHR135C,ID=cds2546
S000004204,YLR214W,ID=cds3795
S000005535,YOR009W,ID=cds5064
S000001178,YHR136C,ID=cds2547
S000004203,YLR213C,ID=cds3794
S000005534,YOR008C,ID=cds5062
S000001179,YHR137W,ID=cds2548
S000001173,YHR131C,ID=cds2541
S000004200,YLR210W,ID=cds3791
S000005531,YOR005C,ID=cds5059
S000001174,YHR132C,ID=cds2542
S000005530,YOR004W,ID=cds5058
S000001175,YHR133C,ID=cds2544
S000001170,YHR128W,ID=cds2539
S000001171,YHR129C,ID=cds2540
S000005519,YOL159C,ID=cds4898
S000005518,YOL158C,ID=cds4899
S000005515,YOL155C,ID=cds4903
S000002489,YDR082W,ID=cds975
S000001158,YHR116W,ID=cds2528
S000005514,YOL154W,ID=cds4904
S000001159,YHR117W,ID=cds2529
S000005517,YOL157C,ID=cds4900
S000005516,YOL156W,ID=cds4901
S000005522,YOL162W,ID=cds4895
S000002496,YDR089W,ID=cds982
S000001165,YHR123W,ID=cds2535
S000005521,YOL161C,ID=cds4896
S000002497,YDR090C,ID=cds983
S000001166,YHR124W,ID=cds2536
S000005524,YOL164W,ID=cds4893
S000002498,YDR091C,ID=cds984
S000005523,YOL163W,ID=cds4894
S000002499,YDR092W,ID=cds985
S000001168,YHR126C,ID=cds2537
S000002492,YDR085C,ID=cds978
S000001161,YHR119W,ID=cds2531
S000002493,YDR086C,ID=cds979
S000001162,YHR120W,ID=cds2532
S000002494,YDR087C,ID=cds980
S000001163,YHR121W,ID=cds2533
S000002495,YDR088C,ID=cds981
S000001164,YHR122W,ID=cds2534
S000002490,YDR083W,ID=cds976
S000002491,YDR084C,ID=cds977
S000001160,YHR118C,ID=cds2530
S000004217,YLR227C,ID=cds3807
S000005548,YOR022C,ID=cds5077
S000004216,YLR226W,ID=cds3806
S000005547,YOR021C,ID=cds5076
S000004219,YLR229C,ID=cds3811
S000004218,YLR228C,ID=cds3810
S000005549,YOR023C,ID=cds5078
S000004224,YLR234W,ID=cds3814
S000001198,YHR155W,ID=cds2566
S000004223,YLR233C,ID=cds3813
S000005554,YOR028C,ID=cds5082
S000001199,YHR156C,ID=cds2567
S000005557,YOR031W,ID=cds5084
S000005556,YOR030W,ID=cds5083
S000005551,YOR025W,ID=cds5079
S000001194,YHR151C,ID=cds2562
S000001195,YHR152W,ID=cds2563
S000005553,YOR027W,ID=cds5081
S000001196,YHR153C,ID=cds2564
S000004221,YLR231C,ID=cds3812
S000005552,YOR026W,ID=cds5080
S000001197,YHR154W,ID=cds2565
S000001190,YHR147C,ID=cds2558
S000001191,YHR148W,ID=cds2559
S000001192,YHR149C,ID=cds2560
S000001193,YHR150W,ID=cds2561
S000004209,YLR219W,ID=cds3799
S000004206,YLR216C,ID=cds3797
S000005537,YOR011W,ID=cds5066
S000004205,YLR215C,ID=cds3796
S000005536,YOR010C,ID=cds5065
S000004208,YLR218C,ID=cds3798
S000005538,YOR012W,ID=cds5068
S000004213,YLR223C,ID=cds3803
S000005544,YOR018W,ID=cds5072
S000001187,YHR144C,ID=cds2556
S000004212,YLR222C,ID=cds3802
S000005543,YOR017W,ID=cds5071
S000004215,YLR225C,ID=cds3805
S000005546,YOR020C,ID=cds5074
S000001189,YHR146W,ID=cds2557
S000004214,YLR224W,ID=cds3804
S000005545,YOR019W,ID=cds5073
S000005540,YOR014W,ID=cds5069
S000001183,YHR141C,ID=cds2552
S000001184,YHR142W,ID=cds2553
S000004211,YLR221C,ID=cds3801
S000005542,YOR016C,ID=cds5070
S000001185,YHR143W-A,ID=cds2555
S000004210,YLR220W,ID=cds3800
S000001186,YHR143W,ID=cds2554
S000001180,YHR138C,ID=cds2549
S000001181,YHR139C,ID=cds2550
S000001182,YHR140W,ID=cds2551
S000000718,YCR073W-A,ID=cds631
S000006029,YPL108W,ID=cds5598
S000007358,YPL257W-B,ID=cds5451
S000006027,YPL106C,ID=cds5600
S000007359,YPR137C-A,ID=cds5825
S000006028,YPL107W,ID=cds5599
S000007356,YOR343W-B,ID=cds5377
S000006025,YPL104W,ID=cds5602
S000006026,YPL105C,ID=cds5601
S000007357,YPL257W-A,ID=cds5452
S000007354,YOR192C-B,ID=cds5239
S000007355,YOR343W-A,ID=cds5378
S000006024,YPL103C,ID=cds5603
S000007352,YOR142W-B,ID=cds5188
S000006021,YPL100W,ID=cds5605
S000007353,YOR192C-A,ID=cds5240
S000006022,YPL101W,ID=cds5604
S000007350,YOL103W-B,ID=cds4951
S000007351,YOR142W-A,ID=cds5189
S000006020,YPL099C,ID=cds5606
S000000704,YCR107W,ID=cds662
S000000703,YCR106W,ID=cds661
S000000702,YCR105W,ID=cds660
S000006009,YPL088W,ID=cds5618
S000000701,YCR104W,ID=cds659
S000007349,YOL103W-A,ID=cds4952
S000006018,YPL097W,ID=cds5608
S000006019,YPL098C,ID=cds5607
S000006016,YPL095C,ID=cds5611
S000007347,YGR109W-B,ID=cds2175
S000007348,YJR135W-A,ID=cds3182
S000006017,YPL096W,ID=cds5610
S000006014,YPL093W,ID=cds5613
S000007345,YDR034C-D,ID=cds925
S000006015,YPL094C,ID=cds5612
S000007346,YGR109W-A,ID=cds2176
S000006012,YPL091W,ID=cds5615
S000006013,YPL092W,ID=cds5614
S000007344,YDR034C-C,ID=cds926
S000006010,YPL089C,ID=cds5617
S000006011,YPL090C,ID=cds5616
S000000739,YEL013W,ID=cds1483
S000000738,YEL012W,ID=cds1484
S000000737,YEL011W,ID=cds1485
S000000732,YEL006W,ID=cds1488
S000000731,YEL005C,ID=cds1489
S000000730,YEL004W,ID=cds1490
S000000735,YEL009C,ID=cds1486
S000000733,YEL007W,ID=cds1487
S000006049,YPL128C,ID=cds5578
S000006047,YPL126W,ID=cds5580
S000007379,YLR410W-A,ID=cds3978
S000006048,YPL127C,ID=cds5579
S000007376,YLR227W-B,ID=cds3808
S000006045,YPL124W,ID=cds5582
S000007377,YLR256W-A,ID=cds3833
S000006046,YPL125W,ID=cds5581
S000007374,YLR157C-B,ID=cds3738
S000006043,YPL122C,ID=cds5584
S000007375,YLR227W-A,ID=cds3809
S000006044,YPL123C,ID=cds5583
S000006041,YPL120W,ID=cds5586
S000007372,YHL009W-B,ID=cds2396
S000007373,YLR157C-A,ID=cds3739
S000006042,YPL121C,ID=cds5585
S000007370,YGR161W-B,ID=cds2226
S000006040,YPL119C,ID=cds5588
S000007371,YHL009W-A,ID=cds2397
S000000729,YEL003W,ID=cds1491
S000000728,YEL002C,ID=cds1492
S000000727,YEL001C,ID=cds1493
S000006038,YPL117C,ID=cds5590
S000007369,YGR161W-A,ID=cds2227
S000006039,YPL118W,ID=cds5589
S000006036,YPL115C,ID=cds5592
S000007367,YGR161C-C,ID=cds2229
S000006037,YPL116W,ID=cds5591
S000007368,YGR161C-D,ID=cds2228
S000006034,YPL113C,ID=cds5593
S000007363,YPR158W-A,ID=cds5846
S000006032,YPL111W,ID=cds5595
S000007364,YPR158W-B,ID=cds5845
S000006033,YPL112C,ID=cds5594
S000007361,YPR158C-C,ID=cds5848
S000006030,YPL109C,ID=cds5597
S000007362,YPR158C-D,ID=cds5847
S000006031,YPL110C,ID=cds5596
S000007360,YPR137C-B,ID=cds5824
S000004289,YLR298C,ID=cds3873
S000004286,YLR295C,ID=cds3871
S000004288,YLR297W,ID=cds3872
S000004282,YLR291C,ID=cds3868
S000004281,YLR290C,ID=cds3867
S000004284,YLR293C,ID=cds3870
S000004283,YLR292C,ID=cds3869
S000004280,YLR289W,ID=cds3866
S000004279,YLR288C,ID=cds3865
S000004278,YLR287C-A,ID=cds3864
S000004275,YLR285W,ID=cds3860
S000004274,YLR284C,ID=cds3859
S000004277,YLR287C,ID=cds3863
S000004276,YLR286C,ID=cds3862
S000004271,YLR281C,ID=cds3857
S000004273,YLR283W,ID=cds3858
S000006007,YPL086C,ID=cds5620
S000007339,YOL077W-A,ID=cds4978
S000006008,YPL087W,ID=cds5619
S000006005,YPL084W,ID=cds5622
S000006006,YPL085W,ID=cds5621
S000006003,YPL082C,ID=cds5624
S000006004,YPL083C,ID=cds5623
S000006002,YPL081W,ID=cds5625
S000006000,YPL079W,ID=cds5626
S000004297,YLR306W,ID=cds3880
S000004296,YLR305C,ID=cds3879
S000004299,YLR308W,ID=cds3883
S000004298,YLR307W,ID=cds3881
S000004292,YLR301W,ID=cds3876
S000004295,YLR304C,ID=cds3878
S000004294,YLR303W,ID=cds3877
S000004291,YLR300W,ID=cds3875
S000004290,YLR299W,ID=cds3874
S000003708,YJL172W,ID=cds2893
S000003707,YJL171C,ID=cds2894
S000003709,YJL173C,ID=cds2892
S000003704,YJL168C,ID=cds2896
S000000677,YCR081W,ID=cds637
S000003703,YJL167W,ID=cds2897
S000003706,YJL170C,ID=cds2895
S000003700,YJL164C,ID=cds2900
S000003702,YJL166W,ID=cds2898
S000000679,YCR083W,ID=cds639
S000003701,YJL165C,ID=cds2899
S000000678,YCR082W,ID=cds638
S000000680,YCR084C,ID=cds640
S000000684,YCR088W,ID=cds643
S000000682,YCR086W,ID=cds641
S000000665,YCR069W,ID=cds627
S000000664,YCR068W,ID=cds626
S000000663,YCR067C,ID=cds625
S000000669,YCR073C,ID=cds630
S000000668,YCR072C,ID=cds629
S000000667,YCR071C,ID=cds628
S000000673,YCR077C,ID=cds635
S000000672,YCR076C,ID=cds634
S000000671,YCR075C,ID=cds632
S000003729,YJL193W,ID=cds2875
S000003726,YJL190C,ID=cds2878
S000000699,YCR102C,ID=cds658
S000003725,YJL189W,ID=cds2879
S000000698,YCR101C,ID=cds657
S000003728,YJL192C,ID=cds2876
S000000697,YCR100C,ID=cds656
S000003727,YJL191W,ID=cds2877
S000000696,YCR099C,ID=cds655
S000003722,YJL186W,ID=cds2881
S000003721,YJL185C,ID=cds2882
S000003723,YJL187C,ID=cds2880
S000003730,YJL194W,ID=cds2874
S000002400,YDL241W,ID=cds670
S000003719,YJL183W,ID=cds2884
S000003715,YJL179W,ID=cds2887
S000000688,YCR092C,ID=cds647
S000003714,YJL178C,ID=cds2888
S000000687,YCR091W,ID=cds646
S000003717,YJL181W,ID=cds2885
S000000686,YCR090C,ID=cds645
S000003716,YJL180C,ID=cds2886
S000000685,YCR089W,ID=cds644
S000003710,YJL174W,ID=cds2891
S000003713,YJL177W,ID=cds2889
S000003712,YJL176C,ID=cds2890
S000000689,YCR093W,ID=cds648
S000000691,YCR095C,ID=cds650
S000000690,YCR094W,ID=cds649
S000003720,YJL184W,ID=cds2883
S000000695,YCR098C,ID=cds654
S000000694,YCR097W,ID=cds653
S000000692,YCR096C,ID=cds652
S000000639,YCR043C,ID=cds607
S000000638,YCR042C,ID=cds606
S000000633,YCR037C,ID=cds602
S000000632,YCR036W,ID=cds601
S000000631,YCR035C,ID=cds600
S000000630,YCR034W,ID=cds599
S000000636,YCR040W,ID=cds605
S000000635,YCR039C,ID=cds604
S000000634,YCR038C,ID=cds603
S000007279,Q0160,ID=cds5908
S000000640,YCR044C,ID=cds608
S000007275,Q0140,ID=cds5907
S000007273,Q0120,ID=cds5903
S000007274,Q0130,ID=cds5906
S000007271,Q0110,ID=cds5905
S000007272,Q0115,ID=cds5904
S000007270,Q0105,ID=cds5902
S000000629,YCR033W,ID=cds598
S000000628,YCR032W,ID=cds597
S000000627,YCR031C,ID=cds596
S000000622,YCR027C,ID=cds592
S000001954,YER044C-A,ID=cds1543
S000000621,YCR026C,ID=cds591
S000001955,YFL010W-A,ID=cds1754
S000001956,YKL096W-A,ID=cds3324
S000001957,YHR079C-A,ID=cds2492
S000000626,YCR030C,ID=cds595
S000001952,YFR055W,ID=cds1823
S000000623,YCR028C,ID=cds593
S000001953,YFR057W,ID=cds1824
S000007268,Q0085,ID=cds5901
S000007266,Q0075,ID=cds5899
S000007267,Q0080,ID=cds5900
S000007264,Q0065,ID=cds5895
S000007265,Q0070,ID=cds5894
S000007262,Q0055,ID=cds5897
S000007263,Q0060,ID=cds5896
S000007260,Q0045,ID=cds5893
S000007261,Q0050,ID=cds5898
S000000655,YCR059C,ID=cds619
S000000653,YCR057C,ID=cds618
S000000659,YCR063W,ID=cds622
S000000657,YCR061W,ID=cds621
S000000656,YCR060W,ID=cds620
S000000662,YCR066W,ID=cds624
S000000661,YCR065W,ID=cds623
S000000649,YCR053W,ID=cds616
S000000644,YCR048W,ID=cds612
S000000643,YCR047C,ID=cds611
S000000642,YCR046C,ID=cds610
S000000641,YCR045C,ID=cds609
S000000648,YCR052W,ID=cds615
S000000647,YCR051W,ID=cds614
S000000646,YCR050C,ID=cds613
S000000650,YCR054C,ID=cds617
S000007282,Q0255,ID=cds5910
S000007283,Q0275,ID=cds5911
S000007281,Q0250,ID=cds5909
S000001129,YHR087W,ID=cds2501
S000003788,YJR027W,ID=cds3077
S000002456,YDR049W,ID=cds942
S000001125,YHR083W,ID=cds2496
S000003787,YJR026W,ID=cds3078
